Date,Open,High,Low,Close,Adj Close,Volume
2004-02-06,463.719910,475.359100,460.948608,470.186096,246.376007,28384088
2004-02-09,470.186096,479.654510,466.491089,477.575989,250.248291,38799671
2004-02-10,475.959503,475.959503,469.262299,471.109802,246.860062,27873443
2004-02-11,472.957306,477.114197,470.186096,475.959503,249.401245,28716724
2004-02-12,469.262299,474.804810,444.829315,457.253693,239.599503,76657411
2004-02-13,457.253693,462.796112,452.145294,457.253693,239.599503,46514745
2004-02-16,457.946503,459.794006,452.634888,455.868011,238.873352,27281966
2004-02-17,456.329895,466.491089,455.406189,463.719910,242.987778,48994160
2004-02-18,466.491089,468.107697,461.502899,463.257996,242.745728,36463232
2004-02-19,464.643585,472.957306,461.872406,469.262299,245.892044,25290699
2004-02-20,468.107697,473.419189,452.634888,469.031403,245.770996,49450173
2004-02-23,471.340790,475.728607,466.768188,467.876709,245.165894,37095580
2004-02-24,467.645813,472.033600,463.535095,467.876709,245.165894,45262333
2004-02-25,457.253693,468.800507,452.865906,458.408295,246.757065,34244555
2004-02-26,456.098999,460.948608,446.861511,452.403992,243.524979,46074703
2004-02-27,454.482391,462.796112,445.244995,446.861511,240.541550,48529578
2004-03-01,452.173096,455.406189,448.016205,451.249298,242.903534,24220460
2004-03-02,454.020508,454.713409,448.247101,452.173096,243.400803,23614873
2004-03-03,451.249298,454.297699,447.831512,453.096802,243.897980,29917689
2004-03-04,455.175201,460.945892,452.450195,458.639313,246.881500,27068837
2004-03-05,457.715515,462.796112,452.496399,460.486786,247.875946,32695876
2004-03-08,462.796112,462.796112,456.145203,457.946503,246.508469,16109600
2004-03-09,455.406189,473.142090,455.406189,460.948608,248.124512,38447665
2004-03-10,460.486786,466.721985,457.253693,463.950806,249.740616,0
2004-03-11,460.024902,460.024902,448.940002,448.940002,241.660263,61113091
2004-03-12,446.399689,455.868011,439.702515,449.170898,241.784683,29809744
2004-03-15,450.094604,452.727295,445.014008,445.475891,239.795700,0
2004-03-16,445.475891,449.032288,441.088104,446.630615,240.417221,31602306
2004-03-17,448.016205,455.406189,448.016205,453.096802,243.897980,38400226
2004-03-18,454.020508,454.020508,444.552185,446.630615,240.417221,36093548
2004-03-19,449.863708,449.863708,442.011902,446.168701,240.168716,24508910
2004-03-22,442.935608,443.212708,435.721191,437.162201,235.320587,27443703
2004-03-23,438.547791,443.166504,436.931305,438.316895,235.942017,25227090
2004-03-24,439.702515,444.090302,437.855011,441.549988,237.682327,21381396
2004-03-25,439.702515,445.475891,436.192291,445.475891,239.795700,33041573
2004-03-26,447.554291,447.554291,439.517792,443.859406,238.925598,13801661
2004-03-29,445.244995,450.556488,444.090302,447.092499,240.665924,21244122
2004-03-30,448.709015,449.207794,440.192108,444.552185,239.298401,31572932
2004-03-31,444.552185,449.632813,439.702515,442.704712,238.303909,33891811
2004-04-01,443.166504,450.325592,439.268311,444.552185,239.298401,25619028
2004-04-02,447.092499,453.558685,443.748505,451.942108,243.276321,18935622
2004-04-05,454.020508,454.020508,447.323395,452.634888,243.649384,18766467
2004-04-06,455.406189,455.406189,445.725311,447.092499,240.665924,25801661
2004-04-07,449.170898,453.743408,441.549988,441.549988,237.682327,28681266
2004-04-08,445.244995,451.018402,443.397491,449.632813,242.033356,27035248
2004-04-09,449.632813,449.632813,449.632813,449.632813,242.033356,0
2004-04-12,449.632813,449.632813,449.632813,449.632813,242.033356,0
2004-04-13,453.096802,457.438385,450.140808,454.482391,244.643738,19355890
2004-04-14,450.787415,454.482391,445.429688,452.865906,243.773636,25487534
2004-04-15,451.249298,456.329895,450.325592,452.634888,243.649384,29561218
2004-04-16,452.634888,455.359985,450.556488,452.173096,243.400803,22099391
2004-04-19,450.602692,456.902588,448.478088,454.944305,244.892380,22370882
2004-04-20,462.796112,470.186096,454.419586,467.183899,251.480865,46002143
2004-04-21,465.336395,470.186096,462.796112,466.029205,250.859283,44848444
2004-04-22,464.874603,470.001312,462.103302,469.262299,252.599731,32747081
2004-04-23,471.571686,474.342896,468.431000,470.416992,253.221329,20105082
2004-04-26,472.033600,474.342896,469.493286,470.186096,253.096909,15435385
2004-04-27,472.495392,475.198303,469.022186,472.495392,254.340042,21068912
2004-04-28,472.957306,474.158203,466.213989,466.491089,251.107895,30898231
2004-04-29,466.721985,473.188293,466.768188,469.031403,252.475327,39152750
2004-04-30,467.414886,471.109802,466.491089,469.724213,252.848328,31163087
2004-05-03,469.724213,469.724213,469.724213,469.724213,252.848328,0
2004-05-04,471.109802,476.190399,468.089203,473.188293,254.712936,32195667
2004-05-05,466.491089,475.497589,465.558105,475.035706,255.707458,64202760
2004-05-06,474.804810,474.804810,460.948608,466.491089,251.107895,56714868
2004-05-07,466.029205,469.262299,457.253693,461.872406,248.621796,25935390
2004-05-10,452.634888,460.394409,434.160004,453.558685,244.146561,21724284
2004-05-11,454.482391,463.368805,454.482391,462.334290,248.870377,30965249
2004-05-12,462.796112,463.719910,456.329895,458.177399,246.632828,27014645
2004-05-13,464.643585,465.382599,456.560791,461.641388,248.497421,23115646
2004-05-14,460.948608,460.948608,453.835785,459.794006,247.502991,25064921
2004-05-17,454.020508,458.177399,448.967712,455.406189,245.141159,23015207
2004-05-18,457.484589,460.024902,451.249298,456.560791,245.762543,18354873
2004-05-19,454.482391,465.567413,454.482391,464.874603,250.237839,24394881
2004-05-20,464.874603,464.874603,458.639313,460.024902,247.627258,12220203
2004-05-21,462.334290,472.642303,460.717712,466.029205,250.859283,31692215
2004-05-24,465.336395,471.571686,458.639313,461.872406,248.621796,22178002
2004-05-25,459.101105,462.796112,456.098999,460.486786,247.875946,22692895
2004-05-26,463.950806,466.029205,450.750488,458.408295,246.757065,0
2004-05-27,452.634888,455.683289,442.935608,447.554291,240.914444,82311593
2004-05-28,445.244995,449.401794,438.132111,439.240601,236.439301,67881431
2004-05-31,439.240601,439.240601,439.240601,439.240601,236.439301,0
2004-06-01,449.632813,449.632813,436.238495,442.011902,237.931015,31953390
2004-06-02,444.321198,448.478088,439.240601,443.166504,238.552597,22877161
2004-06-03,443.397491,445.706787,438.547791,443.397491,238.676880,20447279
2004-06-04,444.321198,447.933105,442.473694,445.937805,240.044373,17932527
2004-06-07,449.170898,452.819702,445.244995,451.249298,242.903534,18058010
2004-06-08,451.480286,456.145203,445.706787,450.556488,242.530502,28812804
2004-06-09,454.020508,457.567688,449.401794,451.480286,243.027817,28196675
2004-06-10,451.480286,457.022705,451.480286,454.482391,244.643738,26598491
2004-06-11,452.865906,453.558685,449.170898,451.711212,243.152145,18792561
2004-06-14,452.173096,452.173096,444.783112,447.554291,240.914444,27201814
2004-06-15,447.554291,448.940002,444.321198,445.475891,239.795700,30242344
2004-06-16,444.321198,450.325592,444.321198,448.016205,241.163116,32741915
2004-06-17,448.478088,450.140808,447.323395,449.632813,242.033356,33451721
2004-06-18,449.170898,450.325592,445.244995,448.478088,241.411667,26608622
2004-06-21,449.863708,452.634888,444.321198,451.018402,242.779114,16055331
2004-06-22,450.325592,452.173096,444.736908,446.399689,240.293015,29911051
2004-06-23,446.630615,448.940002,442.011902,443.628387,238.801163,22074721
2004-06-24,446.168701,446.907715,437.210205,442.242798,238.055389,35886865
2004-06-25,441.549988,443.397491,436.238495,436.931305,235.196243,31295667
2004-06-28,436.007507,445.115601,436.007507,441.549988,237.682327,18438218
2004-06-29,440.395294,442.473694,433.513397,439.702515,236.687881,21604112
2004-06-30,441.549988,443.397491,433.929108,433.929108,233.580139,27512471
2004-07-01,436.007507,444.598389,431.157898,432.543488,232.834305,34571619
2004-07-02,435.083801,435.480988,425.384491,428.386597,230.596558,39551370
2004-07-05,428.617615,433.698212,427.231903,428.617615,230.721039,12939773
2004-07-06,430.465088,430.465088,419.380096,423.767914,228.110474,27105448
2004-07-07,425.615387,430.957397,422.382294,424.460693,228.483368,28942042
2004-07-08,421.227600,426.770111,414.299500,424.922607,228.732101,36817210
2004-07-09,424.229797,424.691711,420.119110,424.460693,228.483368,15419621
2004-07-12,423.306000,426.770111,417.070801,417.070801,224.505585,22300423
2004-07-13,419.149200,424.026611,417.532593,420.303894,226.245728,25399224
2004-07-14,420.303894,423.814087,413.837585,422.844208,227.613281,33377019
2004-07-15,421.458496,423.536987,412.913910,412.913910,222.267853,25732506
2004-07-16,414.530487,415.685089,409.680786,411.990204,221.770630,25814993
2004-07-19,411.759186,430.465088,409.218903,409.218903,220.278915,24200295
2004-07-20,408.757111,410.835510,401.367096,407.140503,219.160065,24893730
2004-07-21,416.147003,427.001007,412.821503,424.922607,228.732101,83272385
2004-07-22,419.611115,419.842010,408.295197,410.142700,220.776123,50938281
2004-07-23,413.837585,425.846313,409.911713,415.685089,223.759537,64515372
2004-07-26,415.685089,417.301697,403.962799,409.218903,220.278915,23011883
2004-07-27,410.142700,419.389404,410.142700,416.147003,224.008270,19402357
2004-07-28,420.996704,428.303497,419.380096,425.846313,229.229233,60791385
2004-07-29,427.001007,433.236298,426.539093,431.388794,232.212646,45259767
2004-07-30,433.236298,433.236298,420.534790,424.922607,228.732101,34604346
2004-08-02,421.689514,430.926910,420.765686,428.386597,230.596558,28426535
2004-08-03,430.234100,432.774414,420.534790,425.615387,229.104980,39492965
2004-08-04,424.691711,439.933411,410.373596,434.160004,233.704468,101492687
2004-08-05,437.855011,448.940002,436.654114,444.552185,239.298401,94344076
2004-08-06,439.702515,494.203491,435.083801,461.872406,248.621796,205325110
2004-08-09,467.045410,470.186096,456.329895,465.105499,250.362122,41365045
2004-08-10,462.796112,486.813507,460.255798,476.652313,256.577667,80177682
2004-08-11,475.728607,475.728607,468.569489,472.495392,254.340042,24856933
2004-08-12,472.033600,479.885406,471.571686,475.728607,256.080444,20902457
2004-08-13,473.188293,477.582489,469.724213,474.342896,255.334564,20689919
2004-08-16,473.419189,481.270996,468.107697,480.347290,258.566589,57425026
2004-08-17,479.423492,485.196899,475.266693,484.042297,260.555664,53807472
2004-08-18,477.575989,483.580414,469.262299,473.881104,259.166382,20222072
2004-08-19,475.266693,480.347290,463.488892,465.105499,254.366943,33186160
2004-08-20,463.950806,474.573914,463.719910,466.491089,255.124725,21449841
2004-08-23,470.186096,479.192596,463.950806,470.416992,257.271912,12870733
2004-08-24,470.416992,483.811310,469.262299,476.652313,260.681946,21431491
2004-08-25,478.961700,488.199097,464.643585,482.656586,263.965576,27846774
2004-08-26,484.966003,490.508514,478.268890,480.116302,262.576385,20666214
2004-08-27,478.037903,481.732910,472.264496,480.116302,262.576385,18407739
2004-08-30,480.116302,480.116302,480.116302,480.116302,262.576385,0
2004-08-31,478.499786,482.887604,473.419189,475.266693,259.924194,19444133
2004-09-01,478.499786,482.721313,475.959503,481.040100,263.081573,21655334
2004-09-02,482.425690,492.817810,477.345093,480.809204,262.955292,22846061
2004-09-03,480.347290,489.649414,476.707703,488.199097,266.996826,21748640
2004-09-06,487.275391,502.055298,486.065308,489.353790,267.628357,26606918
2004-09-07,491.894104,493.372101,487.275391,488.199097,266.996826,16668312
2004-09-08,485.889709,490.545410,484.319397,487.275391,266.491730,16727836
2004-09-09,485.427887,490.970306,481.040100,487.275391,266.491730,26456404
2004-09-10,488.891907,498.452698,488.522400,492.817810,269.522827,26513602
2004-09-13,494.665314,504.364594,494.148010,494.896301,270.659607,18979074
2004-09-14,491.894104,496.512787,489.723297,492.817810,269.522827,13865003
2004-09-15,492.817810,506.904907,492.060394,492.586914,269.396606,23317775
2004-09-16,494.203491,497.205597,488.014404,495.127197,270.785889,27724865
2004-09-17,493.279694,498.360291,488.623993,493.279694,269.775513,30918550
2004-09-20,488.199097,493.741608,485.427887,490.508514,268.259918,15541732
2004-09-21,490.508514,501.713501,490.111298,500.207794,273.564453,41850083
2004-09-22,497.898407,515.449585,496.050903,502.979004,275.080017,74150200
2004-09-23,502.517212,502.979004,480.347290,480.347290,262.702637,62780485
2004-09-24,482.194794,502.055298,479.201813,498.822205,272.806641,53617631
2004-09-27,497.898407,498.822205,486.813507,491.894104,269.017639,36070415
2004-09-28,489.584686,495.127197,485.548004,489.122894,267.502045,62355748
2004-09-29,493.279694,500.318604,489.122894,498.822205,272.806641,33122214
2004-09-30,499.745911,502.979004,485.889709,489.584686,267.754669,103103547
2004-10-01,492.817810,508.059601,489.584686,502.517212,274.827484,29505655
2004-10-04,508.059601,518.220825,506.618591,513.602112,280.889801,24530235
2004-10-05,514.064026,526.996399,513.232605,519.606384,284.173553,31312819
2004-10-06,520.992126,520.992126,510.830902,517.758911,283.163177,25090884
2004-10-07,517.758911,524.225220,509.907104,520.068298,284.426208,35998104
2004-10-08,515.449585,534.386414,515.449585,526.534485,287.962555,37257136
2004-10-11,526.534485,541.314392,523.301392,528.382019,288.972931,30662463
2004-10-12,533.462585,533.462585,515.449585,515.449585,281.900177,29860931
2004-10-13,523.301392,526.534485,514.405823,516.373291,282.405304,23244092
2004-10-14,513.602112,524.400696,512.216492,514.525818,281.395020,56131498
2004-10-15,512.216492,512.678284,505.288391,509.907104,278.869019,57654620
2004-10-18,510.368988,515.735901,506.674011,508.521515,278.111267,11452756
2004-10-19,510.368988,518.682678,510.368988,513.140198,280.637299,16806025
2004-10-20,510.368988,512.216492,500.494202,507.135895,277.353485,18147815
2004-10-21,511.292694,513.602112,496.974701,502.517212,274.827484,0
2004-10-22,504.364594,506.212097,496.050903,500.669708,273.817139,20214590
2004-10-25,496.050903,500.392487,488.199097,492.355988,269.270416,32930694
2004-10-26,495.589111,499.875214,493.741608,499.745911,273.311920,0
2004-10-27,502.055298,504.364594,495.589111,499.283997,273.059174,22559428
2004-10-28,502.979004,504.105988,495.589111,500.669708,273.817139,23021610
2004-10-29,502.517212,502.517212,481.270996,491.432190,268.765076,20507767
2004-11-01,494.203491,502.055298,490.508514,500.669708,273.817139,19902904
2004-11-02,503.440887,512.678284,501.408691,511.292694,279.626770,24174805
2004-11-03,512.678284,516.835205,509.907104,513.602112,280.889801,16549765
2004-11-04,510.368988,516.835205,508.059601,514.064026,281.142456,18094385
2004-11-05,516.835205,522.377686,512.678284,517.758911,283.163177,22126113
2004-11-08,518.220825,519.144592,512.678284,517.758911,283.163177,14385630
2004-11-09,517.297119,520.530212,513.140198,514.525818,281.395020,27127057
2004-11-10,517.758911,526.534485,517.758911,521.453918,285.184052,34652525
2004-11-11,521.453918,529.305786,519.606384,525.610779,287.457458,15496696
2004-11-12,529.767578,533.176208,520.530212,522.839478,285.941803,27886410
2004-11-15,525.148926,530.691406,523.763306,528.382019,288.972931,18548123
2004-11-16,528.382019,532.409485,523.301392,526.534485,287.962555,22542665
2004-11-17,524.687012,533.924500,520.068298,532.538879,291.246338,22192467
2004-11-18,531.153198,535.023682,527.920105,531.615112,290.741180,12167545
2004-11-19,530.691406,533.924500,520.530212,523.301392,286.194275,23467938
2004-11-22,522.377686,522.959595,515.449585,519.144592,283.920959,20521332
2004-11-23,521.915771,521.915771,515.449585,521.453918,285.184052,25774039
2004-11-24,524.687012,526.303589,513.602112,517.758911,283.163177,21200137
2004-11-25,508.059601,509.038788,494.665314,503.440887,275.332642,54416525
2004-11-26,499.283997,503.902802,494.027893,501.593414,274.322205,18374484
2004-11-29,501.593414,512.216492,500.558807,502.055298,274.574829,13910325
2004-11-30,505.288391,506.563202,497.722900,498.822205,272.806641,18954265
2004-12-01,499.283997,512.216492,498.822205,508.983398,278.363892,19191577
2004-12-02,513.602112,516.373291,507.135895,510.368988,279.121552,29736276
2004-12-03,512.216492,516.373291,508.059601,512.678284,280.384613,15201134
2004-12-06,512.678284,512.770691,506.212097,509.445190,278.616364,10429515
2004-12-07,508.521515,515.449585,501.593414,503.440887,275.332642,26478107
2004-12-08,499.745911,509.907104,499.164001,507.597809,277.606079,15877400
2004-12-09,506.674011,509.445190,502.979004,506.212097,276.848175,17962860
2004-12-10,511.292694,513.140198,506.674011,512.678284,280.384613,13872213
2004-12-13,513.140198,520.992126,512.161072,520.992126,284.931427,19338423
2004-12-14,525.610779,528.557495,518.590271,518.682678,283.668335,27815368
2004-12-15,520.068298,530.164795,519.606384,527.458313,288.467804,26542816
2004-12-16,528.843872,533.462585,524.687012,533.000671,291.498962,22594251
2004-12-17,533.924500,534.201599,520.992126,525.610779,287.457458,35887506
2004-12-20,526.996399,531.559692,525.499878,528.382019,288.972931,23403271
2004-12-21,528.382019,528.474426,522.839478,525.148926,287.204834,25447299
2004-12-22,529.305786,535.402527,527.920105,533.000671,291.498962,26148689
2004-12-23,534.386414,538.155212,528.275818,537.157593,293.772308,44059925
2004-12-24,539.466919,540.621582,536.233826,538.543213,294.530151,20226252
2004-12-27,538.543213,538.543213,538.543213,538.543213,294.530151,0
2004-12-28,538.543213,538.543213,538.543213,538.543213,294.530151,0
2004-12-29,537.619507,543.623779,535.310120,539.466919,295.035461,9786828
2004-12-30,540.390686,542.931030,537.850403,541.314392,296.045654,7918599
2004-12-31,543.623779,543.623779,538.617126,541.314392,296.045654,2418513
2005-01-03,541.314392,541.314392,541.314392,541.314392,296.045654,0
2005-01-04,539.466919,550.228577,539.005127,548.242493,299.834717,37133586
2005-01-05,543.161926,548.242493,541.314392,545.009399,298.066467,35171173
2005-01-06,547.318787,548.242493,541.776306,542.700073,296.803528,15811162
2005-01-07,541.776306,553.323120,541.314392,551.475586,301.602905,0
2005-01-10,559.789307,569.488708,554.246887,557.479980,304.886627,28332011
2005-01-11,559.789307,560.713074,547.780701,549.628113,300.592529,27536127
2005-01-12,548.242493,548.704407,541.776306,545.471313,298.319122,41757310
2005-01-13,545.933228,550.090027,538.081299,545.009399,298.066467,23396729
2005-01-14,544.085693,552.399414,540.483093,549.166321,300.339905,18960984
2005-01-17,551.475586,554.246887,543.623779,546.395020,298.824310,19857105
2005-01-18,547.318787,547.780701,539.928772,543.161926,297.056122,27375143
2005-01-19,544.085693,552.574890,542.700073,544.547485,297.813843,40498210
2005-01-20,540.390686,543.623779,538.081299,541.776306,296.298431,16362664
2005-01-21,543.161926,545.471313,536.695679,540.390686,295.540558,49810644
2005-01-24,537.619507,539.466919,530.229492,535.310120,292.761932,125237826
2005-01-25,534.848206,543.161926,533.462585,539.466919,295.035461,30078000
2005-01-26,541.314392,541.499207,528.382019,530.229492,289.983398,62967347
2005-01-27,530.229492,537.157593,526.442078,535.310120,292.761932,24389440
2005-01-28,536.695679,537.619507,529.305786,530.229492,289.983398,13005423
2005-01-31,533.000671,539.928772,531.476624,537.619507,294.024963,12963750
2005-02-01,538.081299,553.323120,532.963806,551.937500,301.855591,36539946
2005-02-02,553.323120,553.323120,545.683777,548.704407,300.087311,18649979
2005-02-03,550.090027,554.312500,546.856873,550.551880,301.097687,17873508
2005-02-04,552.399414,555.170593,547.069397,551.475586,301.602905,42932596
2005-02-07,554.246887,554.246887,546.478210,548.242493,299.834717,28729690
2005-02-08,546.856873,553.323120,545.933228,551.937500,301.855591,31118258
2005-02-09,549.628113,557.018127,546.856873,548.704407,300.087311,22184015
2005-02-10,538.081299,549.628113,526.303589,548.242493,299.834717,72158244
2005-02-11,547.780701,561.636780,547.780701,560.251221,306.402313,35557393
2005-02-14,558.403687,563.484314,557.018127,559.789307,306.149628,20432297
2005-02-15,560.251221,568.103027,557.941772,564.869873,308.928223,26749586
2005-02-16,564.869873,567.179321,557.664673,560.713074,306.654846,38649312
2005-02-17,558.865601,567.641174,558.403687,562.098694,307.412659,38408549
2005-02-18,560.251221,568.103027,560.251221,567.179321,310.191406,42581502
2005-02-21,568.564880,571.797974,564.408081,565.793701,309.433380,0
2005-02-22,564.869873,569.950500,554.246887,558.865601,305.644562,31034127
2005-02-23,544.085693,545.933228,534.386414,538.543213,302.402618,31296438
2005-02-24,539.005127,557.286011,525.148926,529.305786,297.215607,31255424
2005-02-25,532.538879,536.464783,523.301392,525.610779,295.140869,24185285
2005-02-28,528.382019,530.922302,520.992126,521.915771,293.065948,41302433
2005-03-01,524.687012,533.231689,524.225220,530.691406,297.993591,35790498
2005-03-02,530.229492,531.153198,520.992126,522.839478,293.584686,39506396
2005-03-03,521.915771,526.072571,519.846619,522.377686,293.325348,37471338
2005-03-04,526.534485,531.615112,520.992126,531.153198,298.252899,26026688
2005-03-07,529.767578,533.000671,518.682678,523.301392,293.843994,30761210
2005-03-08,523.301392,523.763306,516.234802,517.758911,290.731812,30081812
2005-03-09,519.144592,531.153198,517.297119,523.763306,294.103333,37691282
2005-03-10,521.453918,531.153198,519.144592,520.530212,292.287964,0
2005-03-11,523.763306,529.305786,521.915771,526.072571,295.400116,22059104
2005-03-14,524.687012,527.920105,519.144592,522.377686,293.325348,25698576
2005-03-15,519.606384,533.000671,519.606384,529.305786,297.215607,40741808
2005-03-16,526.534485,535.541016,515.837585,518.220825,290.991119,36815130
2005-03-17,520.068298,520.068298,506.540100,508.983398,285.804230,77976942
2005-03-18,509.445190,513.447815,501.593414,503.440887,282.691986,62541840
2005-03-21,505.750305,508.059601,501.464111,503.902802,282.951355,24695472
2005-03-22,503.902802,508.059601,496.743713,504.826508,283.469971,0
2005-03-23,499.283997,505.750305,497.787598,502.517212,282.173340,71173515
2005-03-24,503.440887,511.754608,501.242401,508.983398,285.804230,73710387
2005-03-25,508.983398,508.983398,508.983398,508.983398,285.804230,0
2005-03-28,508.983398,508.983398,508.983398,508.983398,285.804230,0
2005-03-29,508.059601,508.521515,506.674011,508.521515,285.544830,1039424
2005-03-30,505.288391,514.525818,498.360291,502.979004,282.432556,32424755
2005-03-31,504.364594,513.140198,499.745911,499.745911,280.617249,56948060
2005-04-01,502.055298,515.449585,500.484894,508.521515,285.544830,57829898
2005-04-04,508.059601,508.059601,500.577301,505.750305,283.988770,19448554
2005-04-05,507.135895,509.907104,503.440887,506.212097,284.248108,40531637
2005-04-06,508.983398,514.775208,506.212097,508.983398,285.804230,48775685
2005-04-07,510.368988,530.414185,507.265198,510.830902,286.841553,45138074
2005-04-08,513.140198,520.068298,509.445190,512.216492,287.619629,38238134
2005-04-11,512.678284,518.220825,508.521515,512.678284,287.878906,13395124
2005-04-12,511.754608,514.987671,506.286011,508.059601,285.285492,26240438
2005-04-13,512.678284,531.892212,508.059601,520.992126,292.547302,34836619
2005-04-14,515.911499,535.310120,515.911499,526.534485,295.659454,50103995
2005-04-15,521.915771,523.763306,513.140198,514.987671,289.175659,35292929
2005-04-18,506.212097,514.525818,501.039215,507.135895,284.766876,23230853
2005-04-19,508.521515,516.835205,506.212097,513.602112,288.397614,96097057
2005-04-20,517.297119,519.606384,507.043488,508.059601,285.285492,42117179
2005-04-21,507.135895,514.091675,505.750305,510.368988,286.582153,30753084
2005-04-22,514.064026,515.911499,510.830902,513.602112,288.397614,22938807
2005-04-25,510.830902,514.987671,510.368988,514.064026,288.657043,15084101
2005-04-26,514.987671,515.449585,502.979004,508.059601,285.285492,27551897
2005-04-27,506.212097,507.135895,492.633087,496.974701,279.061035,29694162
2005-04-28,500.669708,502.517212,487.737213,493.279694,276.986328,31329155
2005-04-29,491.432190,501.778198,490.508514,496.050903,278.542358,30569253
2005-05-02,496.050903,496.050903,496.050903,496.050903,278.542358,0
2005-05-03,500.669708,505.029694,493.741608,502.517212,282.173340,28404950
2005-05-04,504.364594,508.290588,497.298004,505.288391,283.729431,19473338
2005-05-05,507.597809,513.371216,503.270905,508.059601,285.285492,25662432
2005-05-06,505.288391,514.064026,505.288391,509.445190,286.063538,24522224
2005-05-09,510.830902,512.983215,504.179901,511.754608,287.360321,23872539
2005-05-10,512.216492,514.987671,497.898407,501.131500,281.395172,43044575
2005-05-11,501.131500,502.517212,491.663208,496.050903,278.542358,39556749
2005-05-12,496.050903,503.579498,495.653687,499.283997,280.357758,27300568
2005-05-13,497.898407,500.946808,493.741608,497.898407,279.579773,15716164
2005-05-16,496.974701,498.822205,492.910187,497.436615,279.320435,12228155
2005-05-17,497.898407,497.898407,485.889709,496.512787,278.801727,18518329
2005-05-18,499.745911,504.826508,497.990814,502.979004,282.432556,17084972
2005-05-19,503.902802,509.121887,501.685791,505.750305,283.988770,18362503
2005-05-20,504.364594,507.736298,499.283997,501.593414,281.654572,23119106
2005-05-23,503.902802,506.212097,500.669708,503.902802,282.951355,31279866
2005-05-24,503.440887,508.059601,503.440887,504.826508,283.469971,23416537
2005-05-25,504.826508,509.907104,501.016113,508.059601,285.285492,24646790
2005-05-26,489.584686,508.059601,478.925598,487.737213,273.873993,97166639
2005-05-27,487.737213,492.355988,478.961700,482.194794,270.761841,41196231
2005-05-30,482.194794,482.194794,482.194794,482.194794,270.761841,0
2005-05-31,485.427887,487.183014,478.361206,481.732910,270.502441,24250754
2005-06-01,483.580414,489.122894,480.217987,488.199097,274.133331,31575709
2005-06-02,486.813507,493.427490,485.889709,488.661011,274.392792,16855654
2005-06-03,487.737213,491.432190,477.575989,480.347290,269.724396,35810825
2005-06-06,480.347290,484.966003,477.114197,479.885406,269.465149,21483629
2005-06-07,481.270996,486.351593,480.347290,485.889709,272.836670,18531099
2005-06-08,484.042297,488.810608,479.700714,480.347290,269.724396,26134281
2005-06-09,481.270996,482.194794,477.114197,480.347290,269.724396,25649280
2005-06-10,483.118500,491.487610,478.739990,488.199097,274.133331,37569007
2005-06-13,489.122894,494.665314,486.545593,491.894104,276.208160,22445435
2005-06-14,488.661011,497.140991,488.661011,493.741608,277.245667,19404949
2005-06-15,493.741608,496.512787,488.199097,488.661011,274.392792,18762944
2005-06-16,492.817810,493.741608,485.751190,490.970306,275.689514,20056538
2005-06-17,490.508514,499.745911,490.185211,496.050903,278.542358,48590824
2005-06-20,496.974701,497.898407,488.661011,492.817810,276.726898,22706187
2005-06-21,494.203491,502.979004,493.741608,501.593414,281.654572,37138770
2005-06-22,500.669708,512.678284,500.115387,510.830902,286.841553,45238465
2005-06-23,509.907104,524.225220,509.907104,520.530212,292.287964,59798771
2005-06-24,517.297119,520.992126,513.602112,514.987671,289.175659,30291591
2005-06-27,510.830902,511.846985,505.750305,508.059601,285.285492,21681745
2005-06-28,508.059601,514.064026,506.674011,513.140198,288.138367,16256886
2005-06-29,516.373291,520.068298,509.583801,512.216492,287.619629,27870262
2005-06-30,509.907104,517.297119,506.581604,513.140198,288.138367,37114717
2005-07-01,514.987671,521.453918,508.881805,519.144592,291.509857,22751091
2005-07-04,520.530212,520.530212,515.172485,516.373291,289.953705,14980874
2005-07-05,515.449585,531.615112,512.539795,515.911499,289.694458,41330503
2005-07-06,517.297119,520.068298,512.678284,517.758911,290.731812,39142893
2005-07-07,516.835205,518.682678,488.661011,507.135895,284.766876,0
2005-07-08,512.216492,515.911499,508.059601,514.064026,288.657043,29170437
2005-07-11,519.144592,519.144592,514.987671,517.758911,290.731812,12838579
2005-07-12,516.835205,521.915771,505.288391,520.530212,292.287964,22728322
2005-07-13,520.068298,529.767578,519.606384,527.458313,296.178223,27684055
2005-07-14,528.382019,537.157593,527.920105,533.462585,299.549744,54254422
2005-07-15,535.310120,538.081299,529.305786,532.077026,298.771698,29055781
2005-07-18,533.462585,535.910522,523.301392,525.148926,294.881500,51133729
2005-07-19,527.458313,528.843872,517.297119,521.453918,292.806763,80723174
2005-07-20,524.687012,527.920105,514.987671,521.453918,292.806763,77163452
2005-07-21,523.763306,529.305786,515.449585,522.377686,293.325348,26168742
2005-07-22,520.068298,524.225220,514.525818,521.915771,293.065948,25729627
2005-07-25,522.839478,524.225220,516.835205,518.682678,291.250580,21995830
2005-07-26,515.911499,522.119019,515.449585,518.220825,290.991119,14549071
2005-07-27,518.220825,526.072571,514.987671,521.453918,292.806763,33919234
2005-07-28,522.839478,527.920105,519.283081,524.225220,294.362793,30183527
2005-07-29,524.687012,524.687012,513.602112,514.525818,288.916412,0
2005-08-01,517.297119,520.645630,514.802979,518.220825,290.991119,16705519
2005-08-02,517.297119,524.687012,515.394226,521.453918,292.806763,27787805
2005-08-03,519.144592,520.992126,514.341125,519.144592,291.509857,20691133
